SAL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL10103,1285,1325,2613,175,176,349,504,535,1042,11,9,15,33,38,67,13,17,31,10,6,19,4,0,4,7,0,7,9,5,8,0,0,0,581,614,1196,28,34,57,13,5,18,793,828,1616,67,61,131,2148,2217,4362
SAL10104,1055,1168,2225,144,159,300,1132,1185,2317,12,14,31,14,16,30,8,8,14,6,5,13,0,0,0,5,0,0,6,0,15,0,0,0,1183,1236,2423,271,301,571,17,13,27,1609,1706,3318,86,71,167,2757,2946,5700
SAL10105,25,15,37,0,0,5,9,5,7,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,17,0,0,0,0,0,0,10,7,21,0,5,11,36,32,66
SAL10106,159,153,307,21,21,40,46,46,94,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,46,93,0,4,3,4,0,4,76,75,146,28,26,56,255,247,505
SAL10107,8818,8339,17160,1272,1029,2301,3118,2564,5685,74,49,126,41,31,72,18,4,25,26,15,40,15,8,23,8,4,11,14,4,17,0,0,0,3318,2683,5997,4799,3207,8005,196,99,290,9583,7011,16598,1770,1291,3058,20171,16639,36816
SAL10108,38,38,77,0,0,0,17,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,33,0,3,3,0,0,0,17,20,39,0,0,0,57,58,115
SAL10109,806,859,1665,114,107,216,227,238,471,14,9,15,10,6,14,0,0,0,0,0,5,0,0,0,3,3,4,11,5,19,0,0,0,260,263,524,31,33,66,8,10,21,414,415,826,31,24,56,1249,1296,2546
SAL10110,666,640,1306,69,64,136,1824,1807,3634,20,18,36,17,13,31,4,3,9,0,6,5,0,0,0,0,0,6,0,0,0,0,0,0,1873,1845,3717,149,188,342,29,28,52,2121,2126,4244,342,208,541,3126,2966,6096
SAL10111,54,55,111,0,0,4,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,9,7,18,11,4,15,78,69,148
SAL10112,2956,3142,6095,541,534,1071,863,941,1808,32,31,59,7,16,24,5,8,12,13,7,18,0,0,3,0,0,4,9,9,10,0,0,0,935,1011,1942,209,190,397,30,23,48,1715,1752,3459,150,205,350,4816,5089,9906
SAL10113,12,4,15,0,0,0,11,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,21,0,0,0,0,0,0,14,9,20,3,5,3,23,15,44
SAL10114,67,66,134,0,0,0,26,27,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,57,0,0,0,0,0,0,31,30,57,3,9,8,99,104,199
SAL10115,1347,1369,2722,194,170,368,496,502,994,18,18,34,7,8,12,0,0,0,5,16,17,0,0,0,9,4,9,4,6,8,0,0,0,538,552,1086,50,53,103,0,4,10,782,780,1566,86,75,164,2220,2230,4453
SAL10116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10117,483,474,960,60,68,128,158,197,356,6,9,11,5,4,10,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,165,207,376,8,5,19,5,3,14,245,289,534,43,39,85,772,805,1578
SAL10118,40,34,72,6,10,16,23,19,44,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,50,5,5,7,0,0,0,34,37,71,3,3,3,76,74,148
SAL10119,138,126,261,21,17,39,48,29,78,4,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,52,37,84,5,3,7,0,0,0,75,61,132,4,11,17,208,200,411
SAL10120,51,55,102,10,3,16,24,26,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,51,3,0,7,0,0,6,41,40,78,0,3,6,89,95,185
SAL10121,61,40,96,0,3,6,11,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,19,0,0,0,0,0,0,12,19,27,14,16,31,87,69,153
SAL10122,5,5,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,11,4,14
SAL10123,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL10124,10,14,28,5,0,5,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,9,3,12,3,4,3,23,21,44
SAL10125,3,9,10,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,3,8,9,18
SAL10126,13,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,19,5,20
SAL10127,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,6,5,7
SAL10128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,4
SAL10129,5,4,13,0,0,0,3,0,5,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,8,0,0,0,0,0,0,7,5,8,0,3,3,13,13,27
SAL10130,26,26,54,0,0,0,10,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,19,0,3,4,0,0,0,13,17,29,0,4,3,45,40,84
SAL10131,55,45,98,3,3,6,20,14,28,0,4,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,39,0,0,0,0,0,0,20,19,41,3,7,10,82,72,151
SAL10132,8,4,11,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,6,5,18
SAL10133,52,48,100,0,0,4,12,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,27,0,0,0,0,0,0,15,16,29,8,13,25,78,79,156
SAL10134,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,10
SAL10135,28,19,52,0,0,3,11,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,22,0,0,0,0,0,0,18,14,27,7,8,16,56,38,95
SAL10136,10,6,16,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,7,4,3,8,15,8,30
SAL10137,18,16,34,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,10,0,0,0,0,0,0,3,4,6,3,3,3,28,17,43
SAL10138,13,13,24,3,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,4,5,5,11,4,0,3,22,18,42
SAL10139,23,19,35,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,8,7,16,8,3,11,33,28,61
SAL10140,17,12,29,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,8,4,11,0,0,0,25,18,41
SAL10141,5,3,8,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,4,3,9,3,4,8,7,9,26
SAL10142,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,5,13
SAL10143,25,23,39,0,0,0,3,5,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16,0,0,0,0,0,0,9,8,13,0,5,5,32,35,60
SAL10144,124,128,257,37,36,77,73,71,140,0,4,4,3,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,80,160,0,7,10,0,0,0,123,122,249,14,9,24,261,256,528
SAL10145,47,37,82,4,6,7,8,6,13,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,16,0,0,0,0,0,0,13,10,21,7,5,15,63,51,120
SAL10146,272,278,550,53,44,97,108,110,216,4,0,7,0,3,8,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,116,121,237,0,8,7,0,0,0,176,170,350,19,21,39,464,468,935
SAL10147,16,16,36,0,0,0,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,0,3,6,7,0,0,0,22,21,45
SAL10148,89,92,175,15,10,27,29,29,54,5,8,12,0,3,4,0,0,0,0,0,0,0,0,0,5,4,9,10,12,14,0,0,0,45,45,92,0,0,3,0,0,0,62,60,121,6,4,13,160,150,308
SAL10149,5,6,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,0,0,0,12,7,21
SAL10150,5,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,5,0,4,10,6,12
SAL10151,13,18,35,0,5,10,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,5,7,16,3,3,9,26,31,55
SAL10152,22,21,44,0,7,4,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,7,8,14,0,5,3,26,36,63
SAL10153,3,6,10,9,4,5,8,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,15,0,0,0,0,0,0,13,9,22,6,3,14,24,23,43
SAL10154,1913,2170,4080,259,293,556,999,1022,2028,16,17,29,12,11,20,0,6,12,8,10,24,0,4,3,0,0,0,4,8,9,0,0,0,1046,1079,2123,250,271,523,15,25,43,1577,1664,3245,102,106,206,3590,3936,7526
SAL10155,1124,1187,2305,152,161,312,237,263,499,13,15,23,8,7,17,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,286,550,85,99,179,3,4,6,502,545,1046,33,36,70,1657,1768,3422
SAL10156,1736,1829,3573,165,172,336,510,551,1061,6,11,18,12,13,21,0,0,4,3,9,8,0,0,0,4,0,4,20,11,26,0,0,0,555,594,1149,42,47,92,13,15,26,782,825,1609,109,101,213,2633,2760,5394
SAL10157,12,8,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,10,10,16
SAL10158,49,35,88,7,6,15,7,9,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,18,0,0,0,0,0,0,14,16,31,10,12,19,70,66,136
SAL10159,3,7,18,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,4,5,11,0,0,0,12,17,25
SAL10160,47,48,90,3,0,6,4,6,15,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,21,0,0,0,0,0,0,7,13,24,18,22,37,80,78,158
SAL10161,24,24,51,5,3,10,11,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,21,0,0,0,0,0,0,13,17,32,3,5,9,45,46,93
SAL10162,64,52,120,13,5,20,16,22,39,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,39,0,0,4,0,0,0,35,26,65,24,22,43,129,97,224
SAL10163,2015,2381,4392,577,701,1282,919,1135,2055,36,47,84,148,179,328,13,6,17,15,21,30,5,12,14,18,12,26,12,9,20,0,0,0,1162,1417,2582,97,105,199,46,35,74,1886,2256,4139,361,463,827,4262,5098,9361
SAL10164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL10165,2336,2611,4951,467,455,917,1153,1236,2390,59,63,125,52,42,99,12,19,33,13,18,33,0,4,7,6,7,13,21,18,36,0,0,0,1318,1417,2726,353,387,738,32,37,71,2162,2297,4457,219,202,421,4715,5110,9822
SAL10166,493,530,1022,86,80,167,171,175,346,11,14,22,11,8,11,0,4,5,0,5,5,0,0,0,0,0,3,0,3,5,0,0,0,197,205,405,63,67,133,3,6,9,349,355,704,57,42,103,900,926,1826
SAL10167,243,226,465,25,18,48,66,60,128,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,72,61,134,5,6,14,0,0,5,103,99,202,15,8,24,361,333,689
SAL10168,139,145,286,7,12,13,48,58,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,58,112,3,5,0,5,0,3,59,70,130,21,13,39,221,225,450
SAL10169,357,367,728,56,43,98,38,28,70,35,25,61,0,4,5,4,0,5,9,8,14,0,0,0,0,0,0,0,0,3,0,0,0,84,72,156,15,18,35,0,0,0,156,134,290,77,88,169,597,588,1184
SAL10170,12,12,18,0,0,0,6,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,15,0,0,0,0,0,0,6,4,14,0,0,0,16,17,38
SAL10171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10172,44,38,79,3,3,11,18,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,37,0,0,4,0,0,0,26,22,46,0,0,0,65,62,130
SAL10173,7,6,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,9
SAL10174,241,227,466,71,48,117,67,60,132,4,0,10,3,3,12,0,0,0,3,4,9,0,0,0,0,0,0,5,3,3,0,0,0,85,77,158,0,0,4,0,4,3,151,130,278,21,11,37,412,371,783
SAL10175,530,562,1091,96,120,212,294,374,666,41,66,103,41,46,87,9,5,9,4,6,10,0,4,6,0,0,3,4,6,13,0,0,0,390,504,896,48,59,110,13,10,23,547,694,1240,107,122,228,1182,1375,2556
SAL10176,8,12,21,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,5,6,10,0,0,0,18,19,37
SAL10177,36,45,81,0,0,7,8,6,14,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,17,9,30,0,0,0,0,0,0,16,15,35,0,0,0,54,59,113
SAL10178,1858,1892,3751,141,140,286,454,500,954,4,4,3,9,6,9,0,3,3,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,464,516,984,20,21,40,7,10,18,630,691,1322,56,87,144,2549,2673,5217
SAL10179,1062,1097,2162,53,49,102,262,235,497,9,3,10,7,3,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,241,521,92,73,164,12,4,19,427,371,798,74,67,143,1565,1535,3098
SAL10180,11,14,22,0,0,0,112,138,248,0,6,7,4,0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,5,5,0,0,0,122,152,273,24,49,75,9,4,13,161,207,368,44,46,89,214,259,476
SAL10181,7865,8301,16166,826,893,1715,3901,3689,7594,68,46,117,46,47,89,28,33,61,23,33,50,7,0,9,6,8,15,13,15,18,0,0,0,4083,3867,7951,1674,1714,3387,125,111,237,6703,6585,13287,1339,1369,2712,15911,16257,32171
SAL10182,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SAL10183,13,17,29,0,0,0,10,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,21,0,0,0,0,0,0,17,5,21,0,0,0,23,17,45
SAL10184,46,40,87,11,9,20,12,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,26,0,0,0,0,0,0,20,23,46,3,3,11,75,66,140
SAL10185,11,5,17,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,10,6,19
SAL10186,4107,4824,8930,524,595,1119,1389,1543,2933,88,96,184,513,546,1061,14,19,24,27,35,56,14,3,18,14,16,30,11,16,31,0,0,3,2061,2280,4343,116,140,254,73,69,140,2771,3081,5856,421,520,943,7305,8426,15728
SAL10187,11,14,20,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,14,15,28
SAL10188,355,317,669,25,28,57,166,172,345,13,11,18,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,192,377,20,27,50,10,11,13,240,259,496,52,29,76,642,604,1243
SAL10189,29,19,50,0,0,3,13,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,28,0,0,4,0,0,0,19,20,42,12,14,26,60,56,113
SAL10190,9,3,15,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,6,4,6,0,0,0,10,10,19
SAL10191,234,218,446,46,40,86,33,42,81,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,46,89,0,7,6,0,0,0,87,95,187,54,53,102,371,363,737
SAL10192,14,12,26,3,8,8,43,35,73,6,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,51,36,90,19,28,52,0,0,0,78,75,150,17,22,35,106,103,214
SAL10193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10194,1480,1477,2955,132,144,277,273,294,568,0,0,0,8,7,14,0,0,0,0,0,0,0,0,5,0,0,0,3,0,5,0,0,0,284,309,594,19,21,38,0,7,7,440,474,918,32,21,48,1948,1971,3916
SAL10195,488,513,1002,41,59,106,1518,1537,3058,9,11,22,32,15,49,6,3,10,5,3,12,0,0,4,0,4,3,7,5,11,0,0,0,1574,1594,3165,238,266,509,23,21,42,1883,1936,3817,96,115,214,2468,2558,5035
SAL10196,776,796,1566,20,17,32,226,227,453,0,0,6,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,227,238,468,34,34,70,6,7,8,284,289,579,35,27,58,1095,1111,2204
SAL10197,773,813,1586,21,33,52,207,206,407,0,0,0,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,208,427,20,34,57,6,3,5,261,280,541,44,46,87,1076,1138,2209
SAL10198,168,150,321,14,8,20,26,27,53,5,4,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,34,62,0,0,0,0,0,0,44,38,82,21,14,37,232,206,433
SAL10199,1456,1438,2891,100,108,202,449,458,906,0,4,4,12,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,471,468,939,8,17,24,15,9,26,595,598,1189,101,93,195,2149,2131,4280
SAL10200,409,424,830,91,97,188,29,34,66,121,135,257,4,3,11,0,0,3,7,3,5,0,0,0,6,0,0,0,0,0,0,0,0,160,184,344,19,12,28,0,0,0,271,286,557,52,58,114,735,771,1506
SAL10201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10202,59,55,118,0,9,11,7,6,17,0,5,6,3,5,10,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,20,19,35,3,6,7,0,0,0,24,31,56,5,9,15,94,93,184
SAL10203,145,117,263,11,4,12,28,28,55,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,38,62,0,6,6,0,0,0,45,38,82,19,19,33,201,180,382
SAL10204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10205,592,559,1150,30,36,62,176,175,352,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,183,367,3,5,3,7,7,15,226,223,446,16,19,36,829,799,1632
SAL10206,480,460,936,130,158,291,29,27,52,164,173,333,6,12,16,3,5,6,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,203,211,415,12,6,24,11,6,17,360,382,743,62,68,128,901,905,1805
SAL10207,376,376,750,75,93,165,88,97,183,0,5,4,9,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,104,210,8,11,16,0,0,0,181,210,388,69,72,138,619,655,1279
SAL10208,1795,1896,3688,217,227,448,497,540,1038,8,7,15,14,14,30,0,0,5,8,4,6,0,0,3,0,0,0,0,8,7,0,0,0,528,571,1098,34,36,66,27,38,63,805,867,1668,155,163,318,2758,2920,5676
SAL10209,221,220,438,36,34,70,70,63,137,5,0,8,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,6,0,0,0,77,69,150,4,0,6,3,4,7,124,109,233,21,21,37,364,346,707
SAL10210,37,40,79,0,0,4,18,23,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,44,0,0,0,0,0,0,25,29,46,8,8,9,73,74,141
SAL10211,26,33,59,0,0,0,9,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,17,27,5,0,5,0,0,0,15,15,30,0,0,0,42,50,91
SAL10212,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,4,6,4,12
SAL10213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10214,65,57,121,13,15,28,16,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,47,0,5,4,0,0,0,34,44,78,9,3,11,103,103,207
SAL10215,6,4,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,6,0,0,0,6,6,12
SAL10216,10,7,16,0,0,4,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,0,0,0,0,0,0,7,8,15,0,0,4,15,18,33
SAL10217,114,113,226,22,19,42,35,43,81,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,45,45,87,0,0,0,0,0,0,68,60,130,10,18,31,189,188,384
