SA2_MAINCODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
106011113,0,3,0,36,0,0,0,5,0,0,0,0,0,3,33,46,6,0,0,0,0,0,0,0,0,0,0,11,92,30,4,74,12,76,11,40,7,141,39,529
106021114,0,3,0,22,7,0,0,0,0,4,0,0,0,3,24,37,0,0,0,0,0,0,0,0,0,0,3,6,172,14,3,96,9,67,6,38,7,157,25,605
106021115,0,8,0,89,4,0,0,0,0,6,0,0,3,21,118,161,0,0,0,0,0,0,0,3,0,25,30,64,498,95,16,357,38,245,24,205,25,1122,159,2782
106021116,0,3,0,62,3,0,0,0,0,0,0,0,0,0,41,50,0,0,0,0,0,0,0,0,0,3,8,11,182,26,0,97,5,69,8,60,14,271,53,790
106021117,0,3,0,49,3,0,3,0,3,6,3,4,0,13,85,120,3,0,0,0,0,0,0,0,0,28,10,45,461,67,15,292,31,199,10,105,17,781,94,2092
106021118,0,0,0,37,4,0,0,3,0,0,0,0,3,5,55,66,0,0,0,4,0,0,0,0,0,4,3,12,221,32,5,149,12,124,9,69,21,312,57,1009
106031119,0,0,0,16,3,3,0,0,0,0,0,3,0,11,37,49,0,0,0,0,0,0,0,0,0,14,0,19,73,17,0,66,6,44,0,51,3,319,42,636
106031120,0,3,0,11,0,0,0,0,0,3,0,0,0,12,32,49,0,0,0,0,0,3,0,0,0,16,9,26,76,36,4,78,7,91,8,66,19,469,42,899
106031121,4,28,0,107,4,0,0,4,3,0,0,4,0,27,141,192,3,0,0,3,0,0,0,4,0,47,26,86,273,138,13,268,28,169,16,213,31,1673,188,3005
106031122,0,6,0,12,0,0,0,0,0,0,0,3,0,9,55,66,0,0,0,0,0,0,0,0,0,12,10,17,203,45,9,165,18,140,10,86,10,479,70,1237
106031123,0,0,0,37,0,0,0,0,0,0,0,0,0,6,24,31,0,0,0,0,0,0,0,0,0,3,3,10,91,33,6,91,11,61,10,48,7,193,26,573
106031124,0,9,0,26,0,0,0,0,0,3,0,3,0,9,41,56,0,0,0,0,0,0,0,0,0,15,5,23,54,36,0,69,0,49,3,67,9,690,58,1029
106031125,0,3,0,46,0,3,0,0,0,7,0,0,0,13,65,93,0,0,0,3,3,3,0,0,0,12,14,33,241,58,15,201,29,148,17,63,16,572,83,1434
106041126,0,0,0,52,3,0,0,0,3,0,0,3,0,10,60,82,3,0,0,0,0,4,0,0,0,11,7,23,245,26,5,159,11,114,11,66,17,352,66,1081
106041127,0,0,0,20,3,0,0,0,0,0,0,0,0,3,23,34,0,0,0,0,0,0,0,0,0,9,0,17,113,15,3,65,14,49,5,31,8,124,29,443
106041128,0,3,0,28,0,0,0,0,0,0,0,0,0,8,34,44,3,0,0,0,0,0,0,0,0,6,3,16,121,22,11,83,10,64,6,36,10,189,42,591
106041129,0,4,0,46,3,0,0,0,0,3,0,0,0,8,47,63,3,0,4,3,0,0,0,0,0,10,6,27,221,64,7,173,15,79,8,52,4,293,55,962
107011131,0,9,0,41,4,0,0,3,0,0,0,0,3,23,84,116,3,0,0,0,0,0,0,0,0,28,16,47,357,70,9,239,34,224,10,150,24,1213,121,2456
107011132,0,3,0,26,0,0,0,0,0,0,0,0,0,5,27,37,0,0,0,0,0,0,0,0,0,3,0,9,166,18,4,96,19,73,7,44,5,270,31,732
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,0,5,0,61,4,0,0,0,0,3,0,0,0,16,55,77,0,0,0,3,0,0,0,0,0,12,15,29,251,43,3,174,16,135,14,85,13,584,71,1395
107011545,0,3,0,17,3,0,0,3,0,4,0,0,0,13,49,68,0,0,0,0,0,3,0,0,0,12,9,26,165,19,6,135,10,121,15,70,12,549,69,1165
107011546,0,0,0,15,0,0,0,0,0,0,0,0,0,5,32,40,0,0,0,0,0,0,0,0,0,16,17,30,96,23,4,71,13,68,5,47,3,433,47,817
107011547,0,0,0,10,0,0,0,0,0,0,0,0,0,13,27,39,0,0,0,0,0,0,0,0,0,10,5,15,52,20,3,48,0,32,3,28,9,271,38,497
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,0,0,32,0,0,0,0,0,3,0,0,0,16,71,98,3,0,0,6,0,0,0,0,0,5,3,19,230,50,13,163,20,129,3,92,12,448,84,1236
107031137,0,0,0,9,0,0,0,3,0,3,0,0,0,7,22,40,0,0,0,0,0,0,0,0,0,11,4,14,107,23,5,98,16,68,3,50,4,302,32,710
107031138,0,11,0,51,0,0,0,3,0,0,0,0,0,6,61,75,0,0,0,0,0,0,0,0,0,10,3,17,115,52,7,93,16,77,8,93,7,558,69,1095
107031139,0,3,0,28,0,0,0,0,0,4,0,3,0,4,27,34,0,0,0,0,0,0,0,0,0,3,3,9,110,24,3,75,11,44,9,63,11,319,33,693
107031140,0,11,0,69,0,0,0,3,0,3,0,0,0,10,44,63,0,0,0,0,0,0,0,0,0,11,7,16,141,48,6,110,10,72,7,71,15,423,47,947
107031141,0,3,0,61,3,0,0,3,0,3,0,0,0,18,71,99,0,0,0,0,0,0,0,0,0,5,8,19,276,46,10,161,21,137,8,92,21,689,90,1557
107031142,0,5,0,25,3,0,0,0,0,0,0,0,0,8,42,59,0,0,0,0,0,0,0,0,0,14,8,22,139,32,3,133,9,111,9,64,17,475,49,1047
107031143,0,3,0,31,7,3,0,3,0,8,0,3,0,32,89,139,0,0,0,0,0,0,0,0,3,29,25,60,227,66,7,187,22,172,7,137,17,1060,142,2034
107041144,0,12,0,94,7,0,0,0,0,4,0,3,0,22,99,137,0,0,0,0,0,0,3,0,0,16,22,41,335,66,4,199,18,157,16,145,31,945,131,2048
107041145,0,8,0,44,5,0,0,0,3,3,0,3,0,9,82,110,0,0,3,0,0,0,0,0,0,15,10,31,268,50,11,184,19,105,12,87,18,615,102,1469
107041146,0,10,0,114,0,0,0,3,0,3,0,0,0,19,80,112,0,0,0,0,0,0,0,0,0,20,8,37,314,70,8,187,17,161,15,147,29,875,100,1913
107041147,0,3,0,59,0,0,0,3,0,0,0,0,0,3,33,41,0,3,0,0,0,0,0,0,0,4,7,11,200,33,3,89,14,62,4,63,3,186,39,702
107041148,0,0,0,123,3,0,0,3,0,0,0,3,0,4,79,93,0,0,0,0,0,0,0,0,0,6,6,8,210,46,3,160,12,112,18,100,14,411,89,1171
107041150,0,3,0,89,3,0,3,0,0,4,0,0,0,19,85,115,4,0,0,0,0,0,0,0,0,16,12,45,350,57,9,204,26,128,13,107,26,757,103,1788
107041548,4,24,0,137,3,0,0,6,0,0,0,4,0,9,105,131,3,0,0,0,0,0,0,0,0,6,10,24,399,75,8,224,22,177,4,123,17,550,120,1726
107041549,0,3,0,64,4,0,0,0,0,3,0,0,0,13,62,86,0,0,0,0,0,0,0,0,0,12,11,24,281,72,9,177,17,161,4,127,17,506,76,1437
108011151,0,10,0,18,0,0,0,0,0,3,0,0,0,3,33,35,0,0,0,0,0,0,0,0,0,17,3,21,80,24,0,81,12,43,5,47,9,268,36,616
108011152,0,7,0,51,5,0,0,4,0,0,0,0,0,22,85,125,0,0,0,0,0,0,0,3,0,47,13,70,176,91,14,169,10,90,9,146,22,1296,108,2137
108011153,0,7,0,19,3,0,0,3,0,0,0,3,0,8,38,60,0,0,0,0,0,0,0,0,0,12,3,17,55,46,3,77,10,60,8,81,10,477,53,880
108011154,0,6,0,13,0,0,0,0,0,3,0,0,0,17,29,52,0,0,0,0,0,0,0,0,0,28,11,39,49,32,7,55,5,45,10,56,8,640,48,959
108021155,0,3,0,13,0,3,0,3,0,0,0,0,0,16,45,68,0,0,3,0,0,0,0,0,0,15,20,45,117,59,11,165,14,110,14,108,16,636,77,1335
108021156,0,0,0,30,0,0,0,0,0,0,0,0,4,9,69,84,6,0,0,0,0,0,0,0,0,18,13,30,140,73,18,129,14,91,15,103,28,489,80,1181
108021157,0,0,0,10,0,0,0,0,0,0,0,0,0,8,28,35,0,0,0,0,0,0,0,0,0,3,0,10,49,28,6,67,6,47,3,45,12,300,34,596
108021158,0,0,0,16,0,0,0,0,0,0,0,3,0,15,36,57,0,0,0,0,0,0,0,0,0,13,6,21,62,35,3,63,11,49,11,61,12,531,48,883
108021159,0,3,0,24,0,0,0,0,0,3,0,0,0,9,46,58,0,0,0,3,0,0,0,0,0,17,14,30,87,68,6,107,9,73,12,111,18,448,67,1000
108021160,0,8,0,19,0,0,0,0,0,0,0,0,0,7,32,36,0,0,0,0,0,0,0,0,0,14,6,26,70,33,4,50,9,43,3,67,13,521,42,841
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,8,0,3,0,0,0,10,7,50
108041162,0,12,0,32,3,0,5,5,0,3,0,8,0,41,114,169,4,0,0,5,0,3,0,0,0,35,21,74,178,98,12,212,14,128,20,194,18,1655,149,2676
108041163,0,18,0,136,6,0,3,5,3,4,0,7,0,35,157,214,3,0,3,4,0,0,0,0,0,31,14,64,501,143,15,434,36,234,22,252,29,1777,190,3634
108041164,0,13,0,60,0,0,0,3,0,0,0,3,0,30,81,123,0,0,0,0,0,0,0,0,0,33,21,57,311,97,13,203,14,111,11,127,26,1240,123,2277
108041165,0,0,0,19,0,0,0,3,0,3,0,3,0,5,31,46,0,0,0,0,0,0,0,0,0,11,9,21,111,50,9,108,6,53,4,58,10,196,49,664
108041166,0,0,0,42,0,4,0,0,0,0,0,6,3,20,51,91,0,0,0,3,0,0,0,0,0,14,12,32,190,64,11,135,19,114,11,103,24,588,76,1321
108051167,0,0,0,7,0,0,0,3,0,4,0,0,0,12,43,56,3,0,0,0,0,0,0,6,0,0,5,17,80,51,12,61,6,51,3,55,4,341,57,725
108051168,0,8,0,33,0,5,0,0,0,0,0,0,0,15,89,105,0,0,0,0,0,0,0,0,0,23,12,47,169,76,8,128,16,104,12,135,22,868,118,1655
108051169,0,8,0,35,3,0,0,0,0,3,0,5,0,29,96,146,0,0,3,0,0,0,0,0,0,37,23,64,241,95,17,248,19,155,20,173,24,1151,132,2275
108051170,4,6,0,32,0,0,3,0,0,3,0,3,0,13,89,116,3,0,3,0,0,0,0,0,3,17,9,40,175,104,21,186,20,129,17,158,27,980,108,1925
108051171,0,0,0,5,0,0,0,0,0,3,0,3,0,10,12,31,0,0,0,0,0,0,0,0,0,11,11,14,48,16,3,76,8,52,5,45,4,295,33,589
109011172,0,3,0,56,5,0,0,3,0,3,0,3,0,13,76,102,0,0,0,3,0,0,0,0,3,13,8,25,364,51,9,253,18,156,7,91,6,449,92,1495
109011173,0,4,0,18,3,0,0,0,0,0,0,3,0,8,49,69,0,0,0,0,0,0,0,0,0,15,8,24,184,56,5,155,11,89,3,72,14,322,66,978
109011174,0,9,0,85,0,0,0,3,0,0,0,0,3,9,65,79,0,0,0,3,0,0,0,0,0,6,6,19,209,60,7,181,16,92,7,88,18,357,81,1104
109011175,0,3,3,50,3,0,0,5,0,4,0,0,0,14,77,108,0,0,3,0,0,0,3,0,0,19,13,48,248,63,17,228,12,123,21,95,19,394,113,1324
109011176,0,0,0,18,4,0,0,5,0,4,0,4,0,16,64,95,0,0,0,3,0,0,0,0,0,20,18,43,214,66,7,218,24,146,9,126,14,587,93,1513
109021177,0,0,0,13,0,0,0,0,0,0,0,0,0,0,26,32,0,0,0,0,0,0,0,0,0,3,3,14,77,6,4,56,7,27,4,16,9,93,37,331
109021178,0,0,0,15,0,0,0,3,0,0,0,3,0,4,39,49,0,0,0,0,0,0,0,0,0,10,3,18,123,35,10,83,6,58,3,51,6,262,44,693
109021179,0,0,0,18,3,0,0,0,0,0,0,0,0,6,26,34,4,0,0,0,0,0,0,0,0,6,7,19,99,23,8,72,8,41,3,26,7,104,36,410
109031180,0,0,0,13,3,0,0,0,0,3,0,4,0,10,30,45,0,0,0,0,0,3,0,4,0,19,3,27,103,20,7,64,17,73,12,63,16,342,37,747
109031181,0,0,0,20,0,0,0,0,0,0,0,0,0,22,42,71,4,0,0,4,0,0,0,0,0,20,7,42,133,32,9,105,12,50,14,59,13,406,67,900
109031182,0,8,0,30,3,0,0,3,0,3,0,0,0,6,38,55,0,0,0,0,0,0,0,0,0,19,6,31,150,27,10,132,12,81,11,67,14,309,54,861
109031183,0,6,0,21,4,0,0,0,0,0,0,3,0,5,42,58,0,0,0,3,3,0,0,0,0,13,9,40,213,50,19,133,19,65,13,61,17,265,70,917
109031184,0,3,0,13,4,0,0,0,0,0,0,4,4,8,33,53,3,0,0,0,0,3,0,0,0,11,4,25,129,24,8,83,3,57,5,59,10,373,39,796
109031185,0,10,0,36,0,0,0,3,0,3,0,0,0,11,58,80,3,0,0,3,0,0,0,3,0,17,16,37,163,58,10,171,21,96,14,108,20,495,87,1243
110011186,0,10,0,99,5,0,0,3,0,10,0,0,0,16,113,144,3,0,0,0,0,0,0,0,0,18,10,36,423,127,12,309,24,214,9,162,24,726,128,2153
110011187,0,3,0,24,7,0,0,0,0,0,0,0,0,7,27,41,6,3,0,0,0,0,0,0,0,3,3,18,132,36,0,90,7,35,3,37,7,129,35,511
110011188,0,3,0,24,7,0,0,0,0,3,0,3,0,3,31,45,0,0,0,0,0,3,0,0,0,6,3,9,152,44,6,119,15,71,8,52,13,252,36,768
110011189,0,0,0,22,0,0,0,0,0,0,0,0,0,3,15,17,3,0,0,0,0,3,0,0,0,9,3,17,93,21,10,82,3,29,4,27,6,125,26,428
110021190,0,0,0,12,3,0,0,3,0,0,0,0,0,9,52,72,7,0,0,0,0,0,0,0,0,13,10,31,152,61,12,141,13,91,10,78,12,445,70,1084
110021191,0,3,0,32,0,0,0,0,0,3,0,3,0,14,54,78,0,0,3,0,0,0,0,0,0,8,12,31,222,59,9,164,16,96,5,101,14,539,85,1297
110021192,0,4,0,10,4,0,0,3,0,0,0,0,0,4,27,41,4,0,0,0,0,0,0,0,0,6,10,22,115,37,7,72,5,55,5,27,8,243,40,615
110021193,0,0,0,24,3,3,0,0,0,5,0,0,0,8,31,56,3,0,0,3,0,0,0,3,0,9,10,24,171,40,7,106,18,58,15,36,8,289,50,795
110021194,0,0,0,17,3,3,0,0,5,3,0,3,0,14,45,77,0,0,3,3,0,0,0,0,0,12,12,35,146,52,8,101,11,58,5,77,7,389,60,920
110031195,0,8,0,36,4,0,0,3,0,0,0,3,0,10,34,53,7,0,3,3,0,0,0,0,0,6,7,31,196,22,14,108,18,66,9,50,7,197,51,724
110031196,0,0,0,40,3,0,0,0,0,3,0,0,0,0,31,33,9,0,0,0,0,0,0,0,0,10,3,24,179,19,16,86,4,49,3,15,5,74,35,504
110031197,0,0,0,27,0,0,0,0,0,4,0,3,0,9,36,51,0,0,0,0,0,0,0,0,3,16,7,30,167,32,12,101,9,67,9,57,12,232,46,745
110031198,0,0,0,16,3,0,0,0,0,5,0,0,0,3,21,28,7,0,0,4,0,0,0,0,0,3,5,13,134,18,5,89,9,63,7,23,3,112,32,498
110041199,0,4,3,49,0,0,0,3,0,3,0,0,0,6,43,59,0,0,0,5,0,0,0,0,0,8,15,32,205,34,6,146,14,85,9,44,15,313,65,925
110041200,0,0,0,19,3,0,0,0,0,3,0,0,0,4,20,33,3,0,3,0,0,3,0,0,0,6,7,16,126,23,15,88,5,60,4,18,3,124,29,494
110041201,0,7,0,29,0,0,0,0,3,4,0,3,0,7,43,63,3,0,0,0,0,0,0,0,3,14,17,34,155,51,13,135,7,77,10,55,12,303,65,887
110041202,0,8,0,61,4,4,3,3,0,0,3,3,0,10,98,127,3,0,0,0,0,0,0,0,0,32,13,46,425,84,20,294,27,213,15,160,19,761,128,2144
110041203,0,6,0,79,3,0,0,0,0,4,0,3,0,18,72,106,3,0,5,0,0,0,0,0,0,18,8,31,358,45,14,231,28,139,10,92,16,512,88,1530
110041204,0,3,0,3,0,0,0,0,0,0,0,3,0,0,21,26,3,0,0,0,0,0,0,0,0,7,5,17,75,15,5,50,5,30,0,26,3,118,35,372
110041205,0,3,0,49,7,3,0,3,0,4,3,3,3,18,115,156,13,0,0,0,3,7,0,0,0,34,25,79,446,86,23,303,36,191,11,164,16,737,163,2181
111011206,5,7,0,73,3,3,0,4,0,3,0,0,0,17,78,108,0,0,3,0,0,0,0,0,0,22,10,38,264,77,20,191,22,168,9,142,31,967,100,1980
111011207,0,3,0,18,0,0,0,0,0,4,0,0,0,7,42,53,0,0,0,0,0,0,0,0,0,4,0,13,82,23,6,66,6,60,0,50,9,324,45,673
111011208,0,16,0,120,8,0,0,0,0,3,0,8,0,21,127,167,0,0,0,0,0,3,3,0,0,16,13,42,476,86,16,343,30,181,6,176,18,1005,163,2501
111011209,0,5,0,73,3,0,0,3,0,4,0,0,0,16,99,123,5,0,0,0,0,0,0,0,0,17,12,32,469,78,15,320,28,190,14,152,15,915,125,2320
111011210,0,0,0,17,0,0,0,0,0,0,0,0,0,10,26,37,0,0,0,0,0,0,0,0,3,9,7,17,117,26,6,91,4,60,6,36,10,362,34,757
111011211,0,0,0,22,0,0,0,0,0,0,0,0,0,4,17,24,0,0,0,0,0,0,0,0,0,3,3,4,50,16,7,41,3,22,0,30,3,171,21,353
111011212,0,5,0,48,3,0,0,0,0,3,0,0,0,20,62,90,0,0,0,0,0,0,0,0,0,14,8,24,162,41,4,141,18,94,4,102,15,759,82,1413
111011213,0,15,0,84,3,0,0,0,0,3,0,0,0,15,70,94,0,0,0,0,0,0,0,0,0,13,3,17,156,56,4,163,10,119,8,125,27,708,74,1447
111011214,0,8,0,72,0,0,0,0,0,3,0,3,0,17,72,100,0,0,0,0,0,0,0,0,0,18,3,28,257,55,5,164,12,136,11,105,10,712,81,1557
111021215,0,3,0,24,0,0,0,0,0,0,0,3,0,15,34,53,0,0,0,0,0,0,0,0,0,7,0,8,124,24,3,107,10,75,0,52,10,412,37,859
111021216,0,8,0,29,0,0,0,0,0,0,0,0,0,10,59,78,0,0,0,4,0,0,0,3,0,12,0,23,149,39,7,121,7,87,7,93,9,525,67,1108
111021217,0,0,0,30,5,0,0,5,0,0,0,0,0,11,47,74,0,0,3,0,0,0,0,0,0,12,3,12,320,20,10,177,16,106,10,72,9,446,66,1254
111021218,0,3,0,45,0,3,0,0,0,0,0,3,0,18,59,89,0,0,3,0,0,0,0,0,0,24,12,41,223,60,9,176,14,134,16,123,18,892,90,1761
111021219,0,16,0,83,0,0,0,0,0,0,3,8,0,17,65,93,4,0,0,0,0,0,0,4,0,25,8,41,197,71,6,184,24,124,18,111,27,752,87,1591
111021220,0,0,0,30,0,0,0,0,0,0,0,0,0,17,56,71,3,0,0,0,0,0,0,0,0,9,9,24,155,38,6,114,8,97,8,106,12,613,67,1228
111021221,0,0,0,8,8,0,0,0,0,5,0,5,0,8,26,46,0,0,0,3,0,0,0,0,0,3,3,10,115,28,3,84,4,66,3,42,5,280,30,669
111031222,0,8,0,73,4,5,0,6,0,0,0,0,0,15,85,105,0,0,0,0,0,0,0,4,0,3,10,20,313,59,7,167,17,113,8,110,17,645,99,1553
111031223,0,0,0,5,0,0,0,3,0,0,0,0,0,9,27,43,3,0,0,0,0,0,0,3,0,13,6,34,113,21,6,85,12,76,6,42,12,433,46,864
111031224,0,6,0,94,3,0,0,0,0,0,0,0,0,8,64,76,0,0,0,0,0,3,0,0,0,7,3,16,234,66,7,151,12,104,3,81,10,376,76,1133
111031225,0,9,0,97,9,0,0,0,0,0,0,0,0,4,77,90,4,0,0,3,0,0,0,0,0,16,9,25,301,62,9,204,22,166,3,107,21,547,87,1521
111031226,0,0,0,28,0,0,0,0,0,0,0,0,0,3,42,52,0,0,0,3,0,0,0,0,0,6,8,17,281,31,11,150,12,115,5,78,7,345,51,1087
111031227,0,0,0,42,7,0,0,0,0,3,0,0,0,5,97,117,0,0,0,0,0,0,0,0,0,8,10,15,396,63,8,211,26,158,5,88,13,351,115,1432
111031228,0,23,0,171,3,0,0,0,3,0,0,0,0,6,81,99,0,0,0,0,0,3,0,0,0,11,3,19,333,71,4,193,13,88,14,89,17,459,93,1361
111031229,0,23,0,208,3,0,0,5,0,3,0,0,0,9,108,125,0,0,0,0,0,0,0,0,0,3,3,8,380,66,10,204,19,137,5,99,17,291,111,1350
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
111031231,0,0,0,9,0,0,0,0,0,0,0,0,0,3,32,36,0,0,0,0,0,0,0,0,0,7,3,13,125,33,0,97,12,58,8,66,3,310,40,752
111031232,0,3,0,28,0,0,0,0,0,7,0,0,0,8,60,76,0,0,0,0,0,0,0,0,0,14,6,20,123,23,6,97,6,83,3,64,18,513,76,1010
111031233,0,8,0,48,3,4,0,0,0,3,0,3,0,22,77,121,0,0,0,0,0,0,0,0,3,14,8,25,345,65,5,260,27,173,11,148,22,874,104,2044
111031234,0,0,0,32,0,0,0,0,0,0,0,0,0,4,50,62,0,0,0,0,0,0,0,0,0,8,0,12,281,58,11,165,17,111,11,60,15,346,57,1127
111031235,0,0,0,53,0,0,0,0,0,3,0,0,0,3,66,75,0,0,0,0,0,0,0,0,0,10,3,9,273,46,0,144,18,78,6,60,8,175,65,881
112011236,0,12,0,64,0,0,0,5,0,4,0,0,0,26,72,104,3,3,0,0,0,0,0,0,0,23,13,51,275,116,16,272,21,135,17,165,25,1112,106,2255
112011237,3,20,0,82,5,0,0,0,0,4,0,4,0,15,86,119,0,0,0,0,0,0,3,0,0,17,4,31,298,123,11,243,12,169,17,173,19,862,106,2045
112011238,0,13,0,46,0,0,0,0,0,0,0,0,0,0,54,52,0,4,0,0,0,0,0,0,0,7,0,9,80,55,5,75,7,45,7,67,3,174,63,590
112011239,0,3,0,24,0,3,0,0,3,0,0,0,0,11,54,67,0,0,0,0,0,0,0,0,0,5,0,13,90,71,4,115,8,56,15,89,13,311,59,830
112011240,3,12,0,63,0,0,0,0,0,3,0,0,0,10,69,79,0,0,0,0,0,0,0,0,0,9,5,15,125,83,9,126,14,55,12,75,9,243,80,830
112011241,0,0,0,10,0,3,0,0,0,0,0,0,0,13,22,35,0,0,0,0,0,0,0,0,0,12,4,19,68,37,5,79,4,44,6,54,9,307,33,647
112011242,0,5,0,61,0,0,0,3,0,4,0,3,0,11,47,69,0,0,0,0,0,0,0,3,0,5,0,16,135,69,3,125,11,65,4,91,9,306,54,879
112011243,0,4,0,29,3,0,0,0,0,0,0,4,3,6,50,65,0,0,4,0,0,0,0,0,0,5,0,13,79,75,7,80,11,54,10,93,10,244,57,715
112021244,0,3,0,10,0,3,0,3,0,4,0,0,0,13,43,61,0,0,0,0,0,0,0,0,0,18,7,32,142,64,3,132,12,73,5,87,21,610,73,1219
112021245,0,0,0,14,0,3,0,0,0,0,0,0,0,12,27,41,0,0,0,3,0,0,0,0,0,16,4,25,135,49,11,91,9,91,12,70,12,316,47,848
112021246,0,4,0,32,0,0,0,3,0,3,0,0,0,17,60,81,0,0,0,0,0,0,0,0,0,7,12,20,238,63,7,207,16,111,11,117,15,525,74,1386
112021247,0,0,0,20,0,0,0,4,0,0,0,3,0,8,44,60,3,0,0,0,0,0,0,0,0,8,3,17,129,74,7,125,10,72,0,82,12,357,50,914
112021248,0,7,0,21,3,0,0,3,0,8,0,0,0,13,50,75,0,0,0,3,0,0,0,0,0,13,6,28,188,63,3,197,19,119,9,101,16,419,66,1211
112021249,0,4,0,74,3,3,0,3,0,9,0,5,0,11,92,128,6,0,0,3,0,0,0,0,0,6,10,27,297,152,20,289,20,186,18,168,26,517,117,1801
112031250,0,9,0,66,0,0,0,0,0,0,0,4,0,8,72,82,0,0,0,0,0,0,0,0,0,16,12,24,194,76,6,183,12,126,7,121,20,651,99,1489
112031251,0,3,0,9,0,0,0,3,0,4,0,0,0,12,36,48,0,0,0,0,0,0,0,0,0,11,7,19,126,41,0,98,7,61,10,60,7,405,43,867
112031252,0,3,0,38,0,0,0,3,0,3,0,0,0,13,69,92,5,3,0,0,0,8,0,0,0,13,7,31,157,76,14,162,19,106,8,106,21,405,85,1163
112031253,0,0,0,26,6,0,0,4,0,0,0,0,0,12,71,94,0,0,0,0,0,0,0,0,0,16,15,27,178,84,6,193,14,111,16,105,24,655,93,1479
112031254,0,9,0,40,3,0,0,0,0,0,0,0,3,39,111,162,3,0,0,0,0,0,0,3,0,34,28,73,274,104,15,250,17,146,18,162,26,1207,158,2389
112031550,0,8,0,33,0,0,0,0,0,4,0,4,0,34,81,123,5,0,0,0,0,0,0,0,0,26,11,52,206,79,6,180,17,133,9,151,6,1081,110,1992
112031551,0,3,0,15,0,0,0,0,0,0,0,0,0,4,17,22,0,0,0,0,0,0,0,0,0,4,0,6,58,20,0,42,4,26,3,22,3,150,18,347
112031552,0,5,0,6,0,0,0,0,0,0,0,0,0,17,44,61,0,0,0,0,0,0,0,0,0,22,24,49,84,37,3,75,5,58,5,60,16,617,78,1044
113011256,0,11,0,57,3,3,0,0,0,0,0,0,0,22,70,102,5,3,3,0,0,0,0,0,0,21,20,57,394,78,14,237,21,141,13,102,15,590,111,1720
113011257,0,3,0,57,0,7,0,6,3,5,0,3,3,8,47,85,3,3,4,3,0,0,0,3,0,22,8,50,310,76,20,267,25,129,14,65,19,294,69,1283
113011258,0,4,0,15,3,0,0,3,0,6,0,0,3,13,28,55,0,0,0,3,0,0,0,0,0,16,5,33,235,36,12,156,13,97,7,51,13,345,46,1010
113011259,0,0,0,22,6,0,0,0,0,0,0,0,0,8,36,57,0,0,0,0,0,0,0,0,0,13,4,24,139,19,10,98,6,45,7,23,14,222,54,639
113021260,0,0,0,14,0,0,0,0,0,4,0,0,0,5,28,45,3,0,0,0,0,0,0,0,0,5,0,8,98,24,4,87,6,44,0,24,3,142,40,468
113021261,0,3,0,21,0,0,0,3,0,7,0,0,0,7,46,59,0,0,0,0,0,0,0,0,0,14,9,25,108,13,3,115,15,52,3,43,7,265,62,691
113021262,0,0,0,10,3,0,0,0,3,4,0,0,3,11,36,51,0,0,0,0,0,0,0,0,0,13,3,19,113,26,14,92,8,57,6,42,14,202,40,612
113031263,0,6,0,25,4,0,0,3,0,7,0,0,0,17,47,81,3,0,0,0,0,0,0,0,0,13,8,25,153,34,7,122,9,83,8,67,8,476,64,1037
113031264,0,0,0,20,0,0,0,0,0,0,0,0,0,3,21,33,0,0,0,3,0,0,0,0,0,3,8,16,82,16,5,61,11,42,5,32,12,123,38,418
113031265,0,0,0,10,0,0,0,0,0,3,0,0,0,6,20,35,3,0,0,0,0,0,0,0,0,3,6,13,118,32,0,96,12,47,3,29,7,180,29,549
